date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
1/24/20 15:11,realDonaldTrump,GreggJarrett,6693,13210,56007,Jim is great!,,,,1.22073E+18,https://twitter.com/realDonaldTrump/status/1220725799684399104
1/24/20 12:58,realDonaldTrump,KimStrassel,6402,12676,48700,"Cryin’ Chuck never had what it takes, and never will!",,,,1.22069E+18,https://twitter.com/realDonaldTrump/status/1220692336881160193
1/24/20 12:50,realDonaldTrump,,10028,20238,91771,"The Impeachment Hoax is interfering with the 2020 Election - But that was the idea behind the Radical Left, Do Nothing Dems Scam attack. They always knew I did nothing wrong!",,,,1.22069E+18,https://twitter.com/realDonaldTrump/status/1220690251561213952
1/24/20 12:41,realDonaldTrump,,5001,11479,57507,"“I often get asked the question, well, isn’t the President going to be stronger and harder to beat if he survives this? The answer is yes, but, the Congress has no choice, it has a Constitutional responsibility.” Joe Biden, pres. candidate. Even Joe agrees with us! @foxandfriends",,@foxandfriends,,1.22069E+18,https://twitter.com/realDonaldTrump/status/1220688087220617218
1/24/20 12:37,realDonaldTrump,,23054,17146,73467,"After having been treated unbelievably unfairly in the House, and then having to endure hour after hour of lies, fraud & deception by Shifty Schiff, Cryin’ Chuck Schumer & their crew, looks like my lawyers will be forced to start on Saturday, which is called Death Valley in T.V.",,,,1.22069E+18,https://twitter.com/realDonaldTrump/status/1220687131292643329
1/24/20 12:35,realDonaldTrump,,1846,10163,35559,"....a foreign power, engaged in clandestine intelligence activities, and yet they still asked for the renewal, two more times, and it gave the right for the government to rifle through the Trump campaigns files, & Emails, Text messages.....” So how bad & illegal is that? @FoxNews",,@FoxNews,,1.22069E+18,https://twitter.com/realDonaldTrump/status/1220686655855693824
1/24/20 12:35,realDonaldTrump,,2059,14629,53625,"Frances Hakes, former Federal prosecutor, “This is really significant. The FBI had debunked the Steele Dossier in January of 2017, and then even after they did that, even after they knew from the CIA & from their own sources, they knew that Carter Page was not the agent of",,,,1.22069E+18,https://twitter.com/realDonaldTrump/status/1220686650864390145
1/24/20 11:42,realDonaldTrump,,11418,23771,89668,“He’s got to explain this. How did Hunter Biden get a billion and a half dollars (from China) to invest when he’d been in business for 60 days?” @LindseyGrahamSC @FoxNews,,@LindseyGrahamSC @FoxNews,,1.22067E+18,https://twitter.com/realDonaldTrump/status/1220673252764332037
1/24/20 11:24,realDonaldTrump,,4980,11232,54874,“21 State Attorney Generals denouncing the Impeachment of President Trump.” @FoxNews,,@FoxNews,,1.22067E+18,https://twitter.com/realDonaldTrump/status/1220668770638876672
1/24/20 11:18,realDonaldTrump,,3858,12600,57627,"Jeanne Mancini, President, March for Life: “We have never had a President of the United States actually come in person to the March for Life.” But now you do! See you later Jeanne. @HeatherChilders @FoxNews",,@HeatherChilders @FoxNews,,1.22067E+18,https://twitter.com/realDonaldTrump/status/1220667212387815424
1/24/20 3:48,realDonaldTrump,,5748,11108,41172,,,,,1.22055E+18,https://twitter.com/realDonaldTrump/status/1220554025189416960
1/24/20 3:44,realDonaldTrump,,3885,10264,35948,,,,,1.22055E+18,https://twitter.com/realDonaldTrump/status/1220552942538960896
1/24/20 2:52,realDonaldTrump,CarlosGimenezFL,3029,12957,53340,"Carlos will win big, very exciting. Great for Florida, great for USA! He has my complete and total Endorsement!",,,,1.22054E+18,https://twitter.com/realDonaldTrump/status/1220539917660381185
1/24/20 2:40,realDonaldTrump,,50324,80954,338239,,,,,1.22054E+18,https://twitter.com/realDonaldTrump/status/1220536711031078913
1/23/20 22:21,realDonaldTrump,Yamiche,5209,14120,56957,True!,,,,1.22047E+18,https://twitter.com/realDonaldTrump/status/1220471611477786624
1/23/20 21:50,realDonaldTrump,,15727,43521,242409,That is a real fan. Thank you!,,,,1.22046E+18,https://twitter.com/realDonaldTrump/status/1220463728535252992
1/23/20 21:11,realDonaldTrump,CarlosGimenezFL,2668,9798,43184,"On my way, see you soon!",,,,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220454103937167361
1/23/20 21:08,realDonaldTrump,,16383,21517,119074,"Crazy Bernie takes the lead in the Democrat Primaries, but it is looking more and more like the Dems will never allow him to win! Will Sleepy Joe be able to stumble across the finish line?",,,,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220453276275150855
1/23/20 21:08,realDonaldTrump,,24677,25218,116573,"Democrats are going to destroy your Social Security. I have totally left it alone, as promised, and will save it!",,,,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220453267509055490
1/23/20 21:04,realDonaldTrump,,7433,12184,47451,"A poll of Radical Left, Do Nothing Democrats just came out in Florida. Nice results!",,,,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220452340555309066
1/23/20 21:03,realDonaldTrump,,3227,8721,37131,I LOVE ALABAMA!,,,,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220452007389155328
1/23/20 21:02,realDonaldTrump,,1280,6052,23092,Interesting poll in Texas-13! #TX13,,,#TX13,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220451771572785157
1/23/20 21:01,realDonaldTrump,,1004,5703,21834,Close race in Kansas!,,,,1.22045E+18,https://twitter.com/realDonaldTrump/status/1220451535005671428
1/23/20 20:34,realDonaldTrump,,4484,9006,36725,“President Trump shows us that electability is no match for electricity” by @KellyannePolls,,@KellyannePolls,,1.22044E+18,https://twitter.com/realDonaldTrump/status/1220444653348098048
1/23/20 20:26,realDonaldTrump,,12984,21326,92049,“The Democrats have now conceded that President Trump has not committed a crime.” @AriFleischer,,@AriFleischer,,1.22044E+18,https://twitter.com/realDonaldTrump/status/1220442676081963010
1/23/20 19:30,realDonaldTrump,,4579,11840,49197,The United States looks forward to welcoming Prime Minister @Netanyahu &amp; Blue &amp; White Chairman @Gantzbe to the @WhiteHouse next week. Reports about details and timing of our closely-held peace plan are purely speculative.,,@netanyahu @gantzbe @WhiteHouse,,1.22043E+18,https://twitter.com/realDonaldTrump/status/1220428541197799424
1/23/20 18:18,realDonaldTrump,,19024,24610,98159,"The Democrats don’t want a Witness Trade because Shifty Schiff, the Biden’s, the fake Whistleblower(& his lawyer), the second Whistleblower (who vanished after I released the Transcripts), the so-called “informer”, & many other Democrat disasters, would be a BIG problem for them!",,,,1.22041E+18,https://twitter.com/realDonaldTrump/status/1220410391668371457
1/23/20 16:15,realDonaldTrump,,14666,19341,90969,"“This is all about undermining the next Election.” Liz Peek, @FoxNews",,@FoxNews,,1.22038E+18,https://twitter.com/realDonaldTrump/status/1220379537155948544
1/23/20 13:25,realDonaldTrump,,8432,10672,48135,"....during his hopeless “presidential” campaign. They will remain silent! The fact is, when Mini losses, he will be spending very little of his money on these “clowns” because he will consider himself to be the biggest clown of them all - and he will be right!",,,,1.22034E+18,https://twitter.com/realDonaldTrump/status/1220336692378394624
1/23/20 13:25,realDonaldTrump,,10486,17212,77905,"Mini Mike Bloomberg is playing poker with his foolhardy and unsuspecting Democrat rivals. He says that if he loses (he really means when!) in the primaries, he will spend money helping whoever the Democrat nominee is. By doing this, he figures, they won’t hit him as hard....",,,,1.22034E+18,https://twitter.com/realDonaldTrump/status/1220336691539599361
1/23/20 12:57,realDonaldTrump,,14585,21412,73904,"The Democrats & Shifty Schiff, whose presentation to the Senate was loaded with lies and misrepresentations, are refusing to state that the Obama Administration withheld aid from many countries including Ukraine, Pakistan, Philippines, Egypt, Honduras, & Mexico. Witch Hunt!",,,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220329778810687489
1/23/20 12:54,realDonaldTrump,,11013,20017,104354,"No matter what you give to the Radical Left, Do Nothing Democrats, it will never be enough!",,,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220328946736226305
1/23/20 12:52,realDonaldTrump,,25467,28144,126472,"The Democrat House would not give us lawyers, or not one witness, but now demand that the Republican Senate produce the witnesses that the House never sought, or even asked for? They had their chance, but pretended to rush. Most unfair & corrupt hearing in Congressional history!",,,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220328518288052225
1/23/20 12:49,realDonaldTrump,,4843,13384,54845,"In an Impeachment, you can’t use a work of fiction as the theory for the case, filling in gaps with presumptions against the President. It was a weak presentation, self indulgent, & he didn’t deliver the goods.” Robert Charles, @HeatherChilders @FoxNews",,@HeatherChilders @FoxNews,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220327641364029440
1/23/20 12:46,realDonaldTrump,,4701,11056,42633,"....OF THE 2020 ELECTION BECSUSE IT WEAPONIZES A PROCESS THAT SHOULD ONLY BE INITIATED IN EXCEEDINGLY RARE CIRCUMSTANCES, AND SHOULD NEVER BE USED FOR PARTISAN PURPOSES.” @HeatherChilders @FoxNews The Democrats are trying hard to damage Republicans prior to the Election!",,@HeatherChilders @FoxNews,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220326875882577921
1/23/20 12:45,realDonaldTrump,,9194,19797,77512,"Attorney Generals from 21 States are urging the Senate to reject Impeachment. They say the Articles have legal & factual problems, and the Democrats case sets a dangerous historical precedent. “EVEN AN UNSUCCESSFUL EFFORT TO IMPEACH THE PRESIDENT UNDERMINES THE INTEGRITY.....",,,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220326789182033920
1/23/20 12:42,realDonaldTrump,,4914,16141,70564,"“There is no evidence of a crime.” Robert Charles, Fmr Asst Secy of State. The crimes were committed by the other side!",,,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220325842330537984
1/23/20 12:39,realDonaldTrump,,6476,15720,71634,"“Schiff doesn’t have a case telling the truth, so he’s manufacturing things.” Rush Limbaugh @foxandfriends",,@foxandfriends,,1.22033E+18,https://twitter.com/realDonaldTrump/status/1220325126186598400
1/22/20 22:13,realDonaldTrump,DHSgov,8718,25460,101617,"Sorry, if you come you will be immediately sent back!",,,,1.22011E+18,https://twitter.com/realDonaldTrump/status/1220107185276907521
1/22/20 22:04,realDonaldTrump,March_for_Life,7107,25144,100012,See you on Friday...Big Crowd!,,,,1.22011E+18,https://twitter.com/realDonaldTrump/status/1220105021930426368
1/22/20 21:43,realDonaldTrump,RandPaul,3471,12385,51944,True!,,,,1.2201E+18,https://twitter.com/realDonaldTrump/status/1220099650461392896
1/22/20 19:58,realDonaldTrump,,18292,20472,125033,“NO PRESSURE”,,,,1.22007E+18,https://twitter.com/realDonaldTrump/status/1220073313768099840
1/22/20 19:12,realDonaldTrump,WhiteHouse,2249,8321,40461,Will be Great!,,,,1.22006E+18,https://twitter.com/realDonaldTrump/status/1220061617561300994
1/22/20 19:08,realDonaldTrump,MariaBartiromo,1792,7820,37428,Great working with you Maria!,,,,1.22006E+18,https://twitter.com/realDonaldTrump/status/1220060590703611907
1/22/20 18:03,realDonaldTrump,,8542,20056,104886,"One of the many great things about our just signed giant Trade Deal with China is that it will bring both the USA & China closer together in so many other ways. Terrific working with President Xi, a man who truly loves his country. Much more to come!",,,,1.22004E+18,https://twitter.com/realDonaldTrump/status/1220044230065655808
1/22/20 16:21,realDonaldTrump,,6317,12190,62972,"Heading back to Washington from @Davos , Switzerland. Very successful (for USA) trip!",,@Davos,,1.22002E+18,https://twitter.com/realDonaldTrump/status/1220018651362779136
1/22/20 16:17,realDonaldTrump,,10629,22564,91952,“Not the Senate’s job to mop up the mess made in the House by the Democrats. Biden admitted that he went to Ukraine and did the Quid Pro Quo.” @SteveScalise @FoxNews,,@SteveScalise @FoxNews,,1.22002E+18,https://twitter.com/realDonaldTrump/status/1220017667387445248
1/22/20 16:01,realDonaldTrump,,8216,20029,71868,THANK YOU @WEF!,,@wef,,1.22001E+18,https://twitter.com/realDonaldTrump/status/1220013726935351296
1/22/20 13:26,realDonaldTrump,,12514,22519,137261,They are taking the nomination away from Bernie for a second time. Rigged!,,,,1.21997E+18,https://twitter.com/realDonaldTrump/status/1219974660915388416
1/22/20 13:23,realDonaldTrump,BretBaier,2964,7020,32760,Steyer is a major loser. Just doesn’t get it. This is second time with Bernie!,,,,1.21997E+18,https://twitter.com/realDonaldTrump/status/1219973879692713989
1/22/20 12:55,realDonaldTrump,JennaEllisEsq,2320,9159,32362,Big story. Hope Fake News covers it!,,,,1.21997E+18,https://twitter.com/realDonaldTrump/status/1219966918725074944
1/22/20 12:43,realDonaldTrump,senatemajldr,4807,10713,41221,Their case was so “overwhelming” in the House that they need & demand Witnesses in the Senate!,,,,1.21996E+18,https://twitter.com/realDonaldTrump/status/1219963910620680192
1/22/20 9:34,realDonaldTrump,MariaBartiromo,2644,6425,27880,ENJOY!,,,,1.21992E+18,https://twitter.com/realDonaldTrump/status/1219916272441470976
1/22/20 9:32,realDonaldTrump,,2126,4962,24151,"Will be interviewed at 5:00 A.M. Eastern by @JoeSquawk on @CNBC at the World Economic Forum in Davos, Switzerland. Enjoy!",,@JoeSquawk @CNBC,,1.21992E+18,https://twitter.com/realDonaldTrump/status/1219915807217659905
1/22/20 6:48,realDonaldTrump,,9554,18152,90301,"Making great progress in @Davos. Tremendous numbers of companies will be coming, or returning, to the USA. Hottest Economy! JOBS, JOBS, JOBS!",,@Davos,,1.21987E+18,https://twitter.com/realDonaldTrump/status/1219874467540799488
1/22/20 5:29,realDonaldTrump,NRSC,3978,16926,59834,Wow!,,,,1.21985E+18,https://twitter.com/realDonaldTrump/status/1219854522236968961
1/21/20 19:08,realDonaldTrump,,46291,31432,169635,READ THE TRANSCRIPTS!,,,,1.2197E+18,https://twitter.com/realDonaldTrump/status/1219698190129225728
1/21/20 13:25,realDonaldTrump,TheNotoriousMMA,4673,20974,143398,Congratulations on your big @UFC WIN!,,@ufc,,1.21961E+18,https://twitter.com/realDonaldTrump/status/1219611860468670469
1/21/20 1:59,realDonaldTrump,,21353,42702,134718,THE BEST IS YET TO COME!,,,,1.21944E+18,https://twitter.com/realDonaldTrump/status/1219439427488866305
1/21/20 1:45,realDonaldTrump,,17117,28138,143318,"“It’s about the Economy, stupid”, except when it comes to Trump. The fact is, the Fake News Media hates talking about the Economy, and how incredible it is!",,,,1.21944E+18,https://twitter.com/realDonaldTrump/status/1219435907775791104
1/21/20 1:36,realDonaldTrump,,4890,13327,54683,"Everyone said it couldn’t be done. But for the first time in a generation, there will be direct flights between Serbia and Kosovo. Another win. Thanks to @WHNSC Ambassador Robert O’Brien and Ambassador @RichardGrenell!",,@WHNSC @RichardGrenell,,1.21943E+18,https://twitter.com/realDonaldTrump/status/1219433612753289216
1/21/20 1:26,realDonaldTrump,,2666,13473,44789,"Representative Randy Weber (@TxRandy14) of Texas has been a HUGE supporter of our #MAGA Agenda from the very beginning. Strong on Crime, the Border, Illegal Immigration, the 2nd Amendment, and our great Military &amp; Vets! Randy has my Full Endorsement!",,@TXRandy14,#MAGA,1.21943E+18,https://twitter.com/realDonaldTrump/status/1219431143067377664
1/21/20 1:26,realDonaldTrump,,1838,13368,45555,"Representative John Carter (@JudgeJohnCarter) from the Great State of Texas has been a tremendous supporter of our #MAGA Agenda. He is strong on Crime and Borders, great for our Military and our Vets, and Strong on our #2A. John has my Complete and Total Endorsement!",,@JudgeJohnCarter,#MAGA #2A,1.21943E+18,https://twitter.com/realDonaldTrump/status/1219430958769664002
1/21/20 1:24,realDonaldTrump,,2122,13780,47788,"Texas Rep Roger Williams (@RepRWilliams) has done an incredible job representing the Great State of Texas. Roger is tough on Crime, Strong on the Border &amp; Illegal Immigration. He loves our Military &amp; our Vets and protects our #2A. Roger has my Total &amp; Complete Endorsement!",,@RepRWilliams,#2A,1.21943E+18,https://twitter.com/realDonaldTrump/status/1219430494460268544
1/21/20 0:59,realDonaldTrump,,22942,24265,119958,"Heading to Davos, Switzerland, to meet with World and Business Leaders and bring Good Policy and additional Hundreds of Billions of Dollars back to the United States of America! We are now NUMBER ONE in the Universe, by FAR!!",,,,1.21942E+18,https://twitter.com/realDonaldTrump/status/1219424278216470528
1/21/20 0:46,realDonaldTrump,EmmanuelMacron,2057,11042,50912,Excellent!,,,,1.21942E+18,https://twitter.com/realDonaldTrump/status/1219420903047479297
1/20/20 23:32,realDonaldTrump,,8280,13794,55901,,,,,1.2194E+18,https://twitter.com/realDonaldTrump/status/1219402353457102850
1/20/20 23:03,realDonaldTrump,MariaBartiromo,8934,19959,75658,Nancy can’t fix it. The Do Nothing Dems have done great harm to our Country!,,,,1.21939E+18,https://twitter.com/realDonaldTrump/status/1219394967304581120
1/20/20 20:12,realDonaldTrump,,23711,49235,248065,"I will NEVER allow our great Second Amendment to go unprotected, not even a little bit!",,,,1.21935E+18,https://twitter.com/realDonaldTrump/status/1219351907627667456
1/20/20 19:59,realDonaldTrump,,25775,37233,194340,"It was exactly three years ago today, January 20, 2017, that I was sworn into office. So appropriate that today is also MLK jr DAY. African-American Unemployment is the LOWEST in the history of our Country, by far. Also, best Poverty, Youth, and Employment numbers, ever. Great!",,,,1.21935E+18,https://twitter.com/realDonaldTrump/status/1219348788973838336
1/20/20 18:53,realDonaldTrump,realDonaldTrump,13866,19744,92906,...And they say you can add 7% to 10% to all Trump numbers! Who knows?,,,,1.21933E+18,https://twitter.com/realDonaldTrump/status/1219332022826606592
1/20/20 18:48,realDonaldTrump,realDonaldTrump,9104,14584,57852,"Two stone cold losers from Amazon WP. Almost every story is a made up lie, just like corrupt pol Shifty Schiff, who fraudulently made up my call with Ukraine. Fiction!",,,,1.21933E+18,https://twitter.com/realDonaldTrump/status/1219330940461309952
1/20/20 17:04,realDonaldTrump,,35686,56892,311633,USA! USA! USA!,,,,1.2193E+18,https://twitter.com/realDonaldTrump/status/1219304652438675456
1/20/20 15:52,realDonaldTrump,,18430,25598,126157,"Cryin’ Chuck Schumer is now asking for “fairness”, when he and the Democrat House members worked together to make sure I got ZERO fairness in the House. So, what else is new?",,,,1.21929E+18,https://twitter.com/realDonaldTrump/status/1219286662221651970
1/20/20 15:47,realDonaldTrump,,27232,19459,102548,They didn’t want John Bolton and others in the House. They were in too much of a rush. Now they want them all in the Senate. Not supposed to be that way!,,,,1.21929E+18,https://twitter.com/realDonaldTrump/status/1219285375736328192
1/20/20 15:43,realDonaldTrump,,12880,29999,116446,"The Democrat Party in the Great Commonwealth of Virginia are working hard to take away your 2nd Amendment rights. This is just the beginning. Don’t let it happen, VOTE REPUBLICAN in 2020!",,,,1.21928E+18,https://twitter.com/realDonaldTrump/status/1219284434635100162
1/20/20 1:57,realDonaldTrump,NextRevFNC,4894,9079,42369,A great show! Check it out tonight at 9pm. @FoxNews,,@FoxNews,,1.21908E+18,https://twitter.com/realDonaldTrump/status/1219076533354037249
1/20/20 1:16,realDonaldTrump,,16412,23749,99248,"“In the House, the President got less due process than the 9-11 terrorists got. This is a corrupt process?” Mark Levin @marklevinshow “Very much so!” @RepDougCollins @FoxNews",,@marklevinshow @RepDougCollins @FoxNews,,1.21907E+18,https://twitter.com/realDonaldTrump/status/1219066007731310593
1/20/20 0:27,realDonaldTrump,,6305,18166,76348,"I was thrilled to be back in the Great State of Texas tonight, where the people are known for being tough, strong, hardworking, loyal and fiercely patriotic — just like America’s incredible Farmers! #AFBF2020",,,#AFBF2020,1.21905E+18,https://twitter.com/realDonaldTrump/status/1219053709428248576
1/19/20 21:12,realDonaldTrump,,18723,38999,165629,"Now Mini Mike Bloomberg is critical of Jack Wilson, who saved perhaps hundreds of people in a Church because he was carrying a gun, and knew how to use it. Jack quickly killed the shooter, who was beginning a rampage. Mini is against the 2nd A. His ads are Fake, just like him!",,,,1.219E+18,https://twitter.com/realDonaldTrump/status/1219004689716412416
1/19/20 18:24,realDonaldTrump,,27759,35298,239386,I have never seen the Republican Party as Strong and as Unified as it is right now. Thank you!,,,,1.21896E+18,https://twitter.com/realDonaldTrump/status/1218962544372670467
1/19/20 17:44,realDonaldTrump,,11981,23931,128205,"I will be going to Austin, Texas. Leaving soon. Always like (love!) being in the Lone Star State. Speaking to our great Farmers. They hit “paydirt” with our incredible new Trade Deals: CHINA, JAPAN, MEXICO, CANADA, SOUTH KOREA, and many others!",,,,1.21895E+18,https://twitter.com/realDonaldTrump/status/1218952496388956162
1/19/20 4:30,realDonaldTrump,,9050,20208,68133,,,,,1.21875E+18,https://twitter.com/realDonaldTrump/status/1218752661471793153
1/19/20 2:12,realDonaldTrump,,21629,36748,158983,"“Nancy Pelosi said, it’s not a question of proof, it’s a question of allegations! Oh really?” @JudgeJeanine @FoxNews What a disgrace this Impeachment Scam is for our great Country!",,@JudgeJeanine @FoxNews,,1.21872E+18,https://twitter.com/realDonaldTrump/status/1218717833552711680
1/19/20 0:52,realDonaldTrump,,8798,17746,75526,"If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",,@paulkrugman @nytimes,,1.2187E+18,https://twitter.com/realDonaldTrump/status/1218697758728769536
1/19/20 0:52,realDonaldTrump,,18404,35673,185763,....BUT THE BEST IS YET TO COME!,,,,1.2187E+18,https://twitter.com/realDonaldTrump/status/1218697697512820736
1/18/20 23:18,realDonaldTrump,,29171,24999,124689,"A massive 200 Billion Dollar Sea Wall, built around New York to protect it from rare storms, is a costly, foolish & environmentally unfriendly idea that, when needed, probably won’t work anyway. It will also look terrible. Sorry, you’ll just have to get your mops & buckets ready!",,,,1.21867E+18,https://twitter.com/realDonaldTrump/status/1218674016942219265
1/18/20 23:16,realDonaldTrump,,20141,23039,115333,"Another Fake Book by two third rate Washington Post reporters, has already proven to be inaccurately reported, to their great embarrassment, all for the purpose of demeaning and belittling a President who is getting great things done for our Country, at a record clip. Thank you!",,,,1.21867E+18,https://twitter.com/realDonaldTrump/status/1218673508911403008
1/18/20 22:58,realDonaldTrump,,9325,22640,117513,"They are taking the Democrat Nomination away from Crazy Bernie, just like last time. Some things never change!",,,,1.21867E+18,https://twitter.com/realDonaldTrump/status/1218668999086694400
1/18/20 22:56,realDonaldTrump,,12149,24299,146696,"95% Approval Rating in the Republican Party, A Record. Thank You!",,,,1.21867E+18,https://twitter.com/realDonaldTrump/status/1218668469597675520
1/18/20 13:35,realDonaldTrump,,8463,17772,88585,“Trade Deals Drive Stocks To Record Highs.” @FoxNews,,@FoxNews,,1.21853E+18,https://twitter.com/realDonaldTrump/status/1218527317116575744
1/18/20 13:33,realDonaldTrump,,8776,18517,81584,"“Day after day, really good news on the economy. By the way, this didn’t just happen by accident, it’s the result of a lot of the policies that Donald Trump has put into place. Obviously, the Tax Cut, and now we have these two BIG trade deals.” @StephenMoore Great future growth!",,@StephenMoore,,1.21853E+18,https://twitter.com/realDonaldTrump/status/1218526759462801413
1/18/20 13:19,realDonaldTrump,,6670,22338,120505,"Tremendous surge in new housing construction in December, 16.9%, biggest in many years!",,,,1.21852E+18,https://twitter.com/realDonaldTrump/status/1218523265821544450
1/18/20 13:09,realDonaldTrump,Real10jayy__,3421,17486,97975,"A great day at the White House for our National Champions, the LSU Tigers!",,,,1.21852E+18,https://twitter.com/realDonaldTrump/status/1218520880051105792
1/18/20 0:57,realDonaldTrump,,4876,20468,100213,CONGRATULATIONS! #GeauxTigers,,,#GeauxTigers #GeauxTigers,1.21834E+18,https://twitter.com/realDonaldTrump/status/1218336685450317824
1/17/20 23:10,realDonaldTrump,khamenei_ir,14027,25422,98311,مردم نجیب ایران، که آمریکا را دوست می دارند، سزاوار دولتی هستند که بیش از تمرکز بر کشتن آنها به جرم احترام خواهی، به آنها کمک کند تا به رؤیاهایشان دست یابند. رهبران ایران به جای آن که ایران را به سمت ویرانی بکشانند، باید هراس افکنی را کنار بنهند و ایران را دوباره باعظمت کنند!,,,,1.21831E+18,https://twitter.com/realDonaldTrump/status/1218309736594116608
1/17/20 23:10,realDonaldTrump,khamenei_ir,6541,20925,76314,"The noble people of Iran—who love America—deserve a government that's more interested in helping them achieve their dreams than killing them for demanding respect. Instead of leading Iran toward ruin, its leaders should abandon terror and Make Iran Great Again!",,,,1.21831E+18,https://twitter.com/realDonaldTrump/status/1218309612304248834
1/17/20 22:22,realDonaldTrump,,20480,33932,171672,"The so-called “Supreme Leader” of Iran, who has not been so Supreme lately, had some nasty things to say about the United States and Europe. Their economy is crashing, and their people are suffering. He should be very careful with his words!",,,,1.2183E+18,https://twitter.com/realDonaldTrump/status/1218297466656829440
1/17/20 22:22,realDonaldTrump,,34280,47547,174867,"Your 2nd Amendment is under very serious attack in the Great Commonwealth of Virginia. That’s what happens when you vote for Democrats, they will take your guns away. Republicans will win Virginia in 2020. Thank you Dems!",,,,1.2183E+18,https://twitter.com/realDonaldTrump/status/1218297464941314049
1/17/20 22:22,realDonaldTrump,SenTedCruz,7196,19498,78886,Words of wisdom. Thank you Ted!,,,,1.2183E+18,https://twitter.com/realDonaldTrump/status/1218297460185030658
1/17/20 20:10,realDonaldTrump,,12355,19777,110002,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,,,,1.21826E+18,https://twitter.com/realDonaldTrump/status/1218264289225728000
1/17/20 15:35,realDonaldTrump,,7571,13985,69173,"....Joe Biden, and Bernie is shut out again. Very unfair, but that’s the way the Democrats play the game. Anyway, it’s a lot of fun to watch!",,,,1.2182E+18,https://twitter.com/realDonaldTrump/status/1218195035646242820
1/17/20 15:35,realDonaldTrump,,17028,25851,116550,"They are rigging the election again against Bernie Sanders, just like last time, only even more obviously. They are bringing him out of so important Iowa in order that, as a Senator, he sit through the Impeachment Hoax Trial. Crazy Nancy thereby gives the strong edge to Sleepy...",,,,1.2182E+18,https://twitter.com/realDonaldTrump/status/1218195021930926082
1/17/20 15:17,realDonaldTrump,,5556,15731,122937,"Getting ready to meet the LSU Tigers, the National Champions. Great Coach, great Team, great School. Very exciting!",,,,1.21819E+18,https://twitter.com/realDonaldTrump/status/1218190672064319488
1/17/20 14:12,realDonaldTrump,,19308,23741,114359,"Mini Mike Bloomberg ads are purposely wrong - A vanity project for him to get into the game. Nobody in many years has done for the USA what I have done for the USA, including the greatest economy in history, rebuilding our military, biggest ever tax & regulation cuts, & 2nd A!",,,,1.21817E+18,https://twitter.com/realDonaldTrump/status/1218174158280019968
1/17/20 13:39,realDonaldTrump,,10721,15623,77592,"Mini Mike Bloomberg doesn’t get on the Democrat Debate Stage because he doesn’t want to - he is a terrible debater and speaker. If he did, he would go down in the polls even more (if that is possible!).",,,,1.21817E+18,https://twitter.com/realDonaldTrump/status/1218165916451602432
1/17/20 13:34,realDonaldTrump,,8128,14769,69697,“There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed.” @IngrahamAngle @FoxNews,,@IngrahamAngle @FoxNews,,1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164681464000513
1/17/20 13:33,realDonaldTrump,,14755,24543,109345,"“Years from now, when we look back at this day, nobody’s going to remember Nancy’s cheap theatrics, they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible.” @IngrahamAngle @FoxNews",,@IngrahamAngle @FoxNews,,1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164357395374081
1/17/20 13:32,realDonaldTrump,,2998,10250,40929,....for the foreign policies of the President.” @AlanDersh Alan Dershowitz @seanhannity @FoxNews They do what the House asks. The Swamp!,,@AlanDersh @seanhannity @FoxNews,,1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164098212474881
1/17/20 13:32,realDonaldTrump,,9967,19237,76253,“The GOA got it exactly backwards. Here’s what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It’s exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,,,,1.21816E+18,https://twitter.com/realDonaldTrump/status/1218164088225828866
1/17/20 1:41,realDonaldTrump,,18506,42078,166432,"PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020 ",,,#KeepAmericaGreat2020,1.21799E+18,https://twitter.com/realDonaldTrump/status/1217985357553315841
